country;year;ec8contt;ec9contc;ec14credg;ec15finaf;ec16openi;ec21grokg;ec22grosa;ec23grofkf;ec24grofkp;ec26hwork;ec27laboe;ec28laboh;in1fdiif;in2fdiof;in4fdiis;in5fdios;i7roadp;i8carrd;sc8ginii;di1royag;di2tradmc;di6patecap;di7articap;di17royarg;di18patnrc;di19tradnrc;di20htexp;es1enrop;es2enros;es3enrot;es10schom;es12educe;es14teacr;es19unemp;es20unems;es21unemt;i3teler;i4elecc;i5inteu;i6telecap;in6expog;in7impog;is6empla;is7empli;is8empls;is17valua;is18valui;is19valum;is20valus;is6empla;is7empli;is8empls;is17valua;is18valui;is19valum;is20valus;in6expog;in7impog
Brazil;1990;-629,5333333;-19,25441863;89,29595184;52,13333333;0,112701312;20,1666069;21,40305328;20,66016579;16,92817307;1879;16651,08008;8,861671448;0,206613496;0,130512536;7,761256695;8,576327324;9,699999809;2,78062892;60,5;0,000116895;427,0895996;0,274118264;1,59E-05;0,002597672;34,41855621;40,85699081;7,093275547;140,9450836;54,20685577;1,362016482;4,022900105;3,901033575;-24,97741441;59,81823942;16,54520787;4,142505902;1,178045034;1455,213623;0;62,91125488;8,199990273;6,961765766;22,79999924;22,70000076;54,5;8,100000381;38,68999863;26,42564846;53,20999908;22,79999924;22,70000076;54,5;8,100000381;38,68999863;26,42564846;53,20999908;8,199990273;6,961765766
Brazil;1991;-625,3333333;-19,23947739;89,43447113;54,8;0,122548498;19,76910019;20,53212929;18,10868263;15,2257576;1874,231934;16694,17969;8,907209396;0,247534618;0,227951035;8,664440155;9,445737839;8,600000381;3,009991407;62,95702357;0,000130113;373,266571;0,407733154;1,74E-05;0,003191453;30,41557884;40,36558533;5,667734146;130,8584595;60,97724533;2,672388872;4,313938792;4,004662199;-24,95666701;59,57521848;18,76238651;3,025748073;1,151345253;1482,123169;0,00329;66,30677795;8,676973343;7,913943768;25,54323776;21,44229497;53,01392842;7,789999962;36,15999985;25,34337044;56,04999924;25,54323776;21,44229497;53,01392842;7,789999962;36,15999985;25,34337044;56,04999924;8,676973343;7,913943768
Brazil;1992;-617,6666667;-18,60568757;131,5154724;51,33333333;0,138113081;18,93460274;21,4177227;18,42333794;14,96118069;1869,47583;16542,34961;8,848655701;0,483203083;0,032049421;11,0806284;9,892847061;8,600000381;2,624854803;57,90000153;0,000140821;308,7101135;0,25892524;2,01E-05;0,003072456;28,31347656;42,89744186;5,368581772;143,8060501;74,14951398;5,17756553;4,725163767;4,378693145;-26,74844381;58,08491825;21,60298823;2,841174847;1,390417099;1491,875488;0,0129;70,38235474;10,86824989;8,385094643;28,29999924;20,39999962;51,40000153;7,71999979;38,70000076;24,65593147;53,58000183;28,29999924;20,39999962;51,40000153;7,71999979;38,70000076;24,65593147;53,58000183;10,86824989;8,385094643
Brazil;1993;-622,8666667;-16,80906455;181,4633636;55,4;0,138229042;20,84635925;22,25358391;19,28311729;16,06823921;1864,731934;17245,98047;9,248501778;0,269712865;0,102858186;11,40648174;8,919001579;12,30000019;2,550462723;59,8812561;0,000276067;398,3655701;0,363350097;1,84E-05;0,007757244;26,90703201;46,12633896;4,139472008;141,5098428;76,28897751;6,013325119;4,9642397;4,088514473;-24,95060368;57,64622036;22,73213213;2,570241554;1,588458419;1537,334351;0,0255;73,21186066;10,50327015;9,096046448;27,39999962;20,70000076;51,90000153;7,559999943;41,61000061;24,95368576;50,83000183;27,39999962;20,70000076;51,90000153;7,559999943;41,61000061;24,95368576;50,83000183;10,50327015;9,096046448
Brazil;1994;-596,5333333;-19,85294727;89,83730316;51,53333333;0,133681804;22,14541626;22,49747086;20,74794579;17,13728523;1860;18020,17969;9,688268661;0,360436291;0,115663514;10,36527061;7,27243948;8,100000381;2,563627958;59,7886396;0,000437542;360,0317993;0,376727087;1,93E-05;0,003478369;26,54670334;53,99127197;4,763614655;138,0969849;64,49798584;5,485102869;5,102125978;3,368583036;-25,09024647;58,7804599;22,85058304;2,298857647;1,319773912;1568,396484;0,037700001;80,63848877;9,513012886;9,161622047;27,26669106;20,09500057;52,53611708;9,850000381;40;23,65825844;50,15000153;27,26669106;20,09500057;52,53611708;9,850000381;40;23,65825844;50,15000153;9,513012886;9,161622047
Brazil;1995;-617,4;-19,78889652;58,94644547;49,26666667;0,130884364;18,02729988;16,50910568;18,32320023;15,69936186;1855,231689;18529,34961;9,9876194;0,57287395;0,142484695;6,227523327;5,783678532;8,899999619;2,804715157;60,29999924;0,00068795;475,0760803;0,38962969;2,13E-05;0,004161514;29,32118034;74,17807007;4,846519947;142,0391081;81,23892538;9,916466695;5,143300056;4,570434093;-22,89159547;57,58965533;21,86903986;4,697980892;1,221301198;1637,712524;0,105138198;89,97682953;7,256807327;8,775001526;26,10000038;19,60000038;54,29999924;5,771251202;27,52572823;18,61571503;66,70301819;26,10000038;19,60000038;54,29999924;5,771251202;27,52572823;18,61571503;66,70301819;7,256807327;8,775001526
Brazil;1996;-631,7333333;-18,85275324;59,79611206;50;0,124498203;17,04002953;15,2406683;16,87059212;14,25699555;1850,475586;19390,68945;10,47875977;1,285208702;-0,055861995;6,531747818;5,240617752;9,300000191;2,945968151;60,20000076;0,000949168;422,7123108;0,383779962;2,32E-05;0,00928922;33,17564774;78,6444397;6,094737053;142,8617635;81,86534861;10,97032681;5,303394632;4,34292215;-25,78805171;56,66061666;23,40207199;4,356806351;1,513450265;1715,6427;0,450789213;107,2393341;6,566736698;8,366099358;24,39999962;19,89999962;55,70000076;5,513685703;25,9840126;16,79588318;68,50230408;24,39999962;19,89999962;55,70000076;5,513685703;25,9840126;16,79588318;68,50230408;6,566736698;8,366099358
Brazil;1997;-637,8;-17,1495406;61,98267365;47,2;0,133476838;17,42635155;15,2265892;17,37055779;15,25367999;1845,731689;19925,7207;10,79557037;2,180087328;0,128049031;8,002921104;5,179079533;9,100000381;3,411943674;60,29999924;0,001018136;466,3069458;0,372037476;2,70E-05;0,011134068;80,88214111;82,49233978;7,317378521;143,9279627;87,25324088;14,54049463;5,713328116;4,67556335;-25,71413459;55,32001871;25,19448884;5,335340405;1,724544287;1761,939453;0,786079228;129,54599;6,820660114;9,020422935;24,20000076;20;55,79999924;5,396274567;26,1291256;16,66930199;68,47460175;24,20000076;20;55,79999924;5,396274567;26,1291256;16,66930199;68,47460175;6,820660114;9,020422935
Brazil;1998;-607,6;-16,88043608;70,27225494;50;0,133054078;17,02841377;15,02897549;16,96908379;14,01778061;1841;19721,58984;10,71243;3,419609547;0,338222295;11,7921524;5,685306549;9,600000381;3,605423689;60,40000153;0,001273958;461,6408386;0,437450979;3,09E-05;0,016828094;80,07717896;70,43686451;9,174138069;143,3596088;90,53579277;13,26212502;5,976553593;4,86875248;-24,49297146;57,16146653;24,75383217;3,630622859;2,363993883;1818,324097;1,477874994;161,7077484;6,932781696;8,932220459;23,39999962;20,10000038;56,5;5,52474308;25,65834618;15,7161417;68,81690979;23,39999962;20,10000038;56,5;5,52474308;25,65834618;15,7161417;68,81690979;6,932781696;8,932220459
Brazil;1999;-629,6;-16,2523833;73,7934494;51,13333333;0,170201406;16,37661934;14,97164345;15,65690136;12,9199318;1841;19501,38086;10,59282017;4,867544651;0,287914902;17,42920303;8,458990097;5,599999905;4,034359932;58,60538483;0,0021862;543,3512573;0,530070395;3,41E-05;0,022662871;85,58597565;78,92872751;12,97237206;154,6167603;99,08389282;14,4566412;6,20157952;3,881666183;-25,94510651;56,74415088;28,34467816;2,36299675;2,92488265;1839,245117;2,03873229;233,1010437;9,411079407;10,81605625;24,20000076;19,29999924;56,5;5,473045826;25,94569397;16,11854744;68,58126068;24,20000076;19,29999924;56,5;5,473045826;25,94569397;16,11854744;68,58126068;9,411079407;10,81605625
Brazil;2000;-642,2;-15,40542704;74,63278198;50;0,177104667;18,2501297;16,48664474;16,7998333;13,63571255;1841;19235,25;10,44826031;5,084189415;0,353883147;18,96150589;8,057058334;5,5;3,606045723;60,16678187;0,002194164;618,6268921;0,562654293;3,68E-05;0,019418273;82,07862854;68,5066108;18,56443977;150,509552;104,1590805;16,05815887;6,29489994;4,014581203;-24,79698944;57,53698542;23,98737789;2,047313329;3,447276115;1893,613037;2,870685101;310,6910706;9,978194237;11,74168015;18,5;21,20000076;59,09999847;5,602810383;27,73186111;17,22060776;66,66532898;18,5;21,20000076;59,09999847;5,602810383;27,73186111;17,22060776;66,66532898;9,978194237;11,74168015
Brazil;2001;-640,5333333;-14,32628972;72,48503876;50,06666667;0,211044729;18,02853203;16,71307755;17,03147697;13,45132636;1841;19347,67969;10,5093298;4,052303791;-0,407368779;22,0049057;8,966030121;7,201692099;3,702644587;61,20000076;0,002247759;575,2150879;0,62266804;3,99E-05;0,020248491;78,57505035;93,50775909;19,1148777;147,364151;106,6111069;17,77388382;6,264341919;3,884893894;-22,97087288;56,90000153;23,29999924;2,599999905;3,702378511;1750,172729;4,528494835;374,6001892;12,18144608;13,49690056;20,60000038;20;59,40000153;5,973374367;26,92367554;17,13245201;67,10295105;20,60000038;20;59,40000153;5,973374367;26,92367554;17,13245201;67,10295105;12,18144608;13,49690056
Brazil;2002;-640,3333333;-18,50123293;74,48686218;50;0,21769245;16,19613266;17,70977783;16,38634491;12,60005737;1841;19120,49023;10,38591957;3,278434038;0,49049592;19,9317112;10,75465298;8,567669545;3,50528264;58,30133057;0,002437005;526,5142212;0,535943514;4,40E-05;0,019883741;70,66079712;74,1109314;16,92264557;144,5358124;109,4957275;20,13101006;6,694629947;3,778199911;-24,04988861;55,20000076;26,89999962;2,700000048;4,493875119;1810,846924;9,149425507;411,4016418;14,09662342;12,58297729;20,60000038;21,39999962;57,79999924;6,617711067;27,05185318;16,85304451;66,33043671;20,60000038;21,39999962;57,79999924;6,617711067;27,05185318;16,85304451;66,33043671;14,09662342;12,58297729
